% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
% function evaluation | noise-free fitness - Fopt (6.695000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.642073067e+07 +1.642073067e+07 +1.642079762e+07 +1.642079762e+07 +4.6326e-01 -2.1099e+00 +2.6677e+00 +4.7053e+00 -2.6440e-01 +3.0801e+00 -2.6525e+00 +3.8736e+00 -3.6795e+00 -1.5142e+00 +1.6037e+00 -2.6292e+00 +2.6583e+00 +4.3712e+00 -3.2170e+00 +3.6206e+00 -4.8778e+00 -4.9328e+00 -1.5104e+00 +8.3418e-02
5 +1.188681504e+07 +1.188681504e+07 +1.188688199e+07 +1.188688199e+07 -2.0805e-01 -3.0049e+00 -4.2749e+00 +1.5988e+00 -3.5293e+00 +2.8111e+00 -2.4179e+00 -6.3113e-01 -1.5542e+00 -2.8479e+00 +1.1546e+00 +4.6527e+00 -3.5087e+00 -1.8284e+00 -1.7759e+00 +4.2125e+00 -4.6985e+00 -3.9233e+00 +4.3526e+00 +2.3660e+00
13 +5.163676380e+06 +5.163676380e+06 +5.163743330e+06 +5.163743330e+06 -2.6440e+00 +3.0151e-01 -2.8368e+00 +8.4735e-01 +4.8985e+00 -8.8034e-01 -3.5809e+00 -5.8046e-01 +2.2875e+00 -4.9475e+00 +7.5966e-01 +1.3054e+00 +1.0499e+00 -2.2287e-01 -3.2787e+00 +7.4333e-01 -4.3894e+00 -2.3512e+00 -1.7750e+00 +2.1801e+00
14 +2.538592117e+06 +2.538592117e+06 +2.538659067e+06 +2.538659067e+06 -2.0882e+00 -3.1576e+00 -2.6926e+00 -1.5587e+00 -7.3128e-01 +3.7475e+00 +4.4751e+00 +2.2489e+00 -3.6243e+00 -2.7507e+00 +6.0194e-01 -4.7835e+00 +4.0800e+00 +1.7053e+00 +7.2457e-01 +2.2032e+00 -1.0331e+00 -1.1845e+00 +1.7134e+00 +2.8316e+00
462 +2.422139667e+06 +2.422139667e+06 +2.422206617e+06 +2.422206617e+06 +2.8582e+00 +3.8319e+00 +1.1310e+00 +2.8347e+00 -1.8147e+00 +3.5679e+00 -2.0994e+00 -1.2607e+00 -3.9594e+00 +1.8759e+00 -1.9742e+00 -1.4003e+00 +2.5295e-01 +9.3608e-01 -3.8477e+00 -2.3966e+00 -1.1435e+00 -3.7405e+00 -8.0043e-01 +2.6163e+00
902 +8.725960221e+05 +8.725960221e+05 +8.726629721e+05 +8.726629721e+05 -4.2892e+00 -2.9821e-01 -2.2541e+00 +5.8960e-02 +3.3497e+00 -3.3438e+00 -3.0732e+00 +2.7613e-01 -4.9039e+00 +8.8965e-01 +3.9565e+00 +3.8579e+00 -1.2017e+00 -2.0777e+00 -2.7572e+00 +2.5948e+00 -1.0323e+00 -2.5640e+00 +1.3088e+00 +3.5876e+00
% function evaluation | noise-free fitness - Fopt (5.832000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.393112339e+07 +2.393112339e+07 +2.393118171e+07 +2.393118171e+07 -3.2017e-01 -4.2037e+00 -1.8590e+00 +1.9417e+00 -9.5456e-02 +4.8163e+00 +3.4895e+00 -3.3595e+00 +7.9231e-01 -3.9929e+00 +1.0108e+00 +3.8850e+00 -2.1703e+00 -3.0670e+00 +4.9063e+00 -4.6672e+00 -1.3584e+00 +1.9440e-01 -3.7685e+00 +3.0633e+00
2 +1.390151797e+07 +1.390151797e+07 +1.390157629e+07 +1.390157629e+07 +1.4896e-01 -3.0535e+00 -1.8449e+00 -3.9580e+00 +9.6167e-02 -1.9354e+00 -4.0228e+00 +3.3173e+00 -2.4091e-01 -3.2531e+00 -5.3506e-01 -2.0803e+00 -4.8502e+00 +3.2625e+00 -4.2934e+00 -4.7115e-01 +1.2606e+00 +4.7514e-01 +6.7520e-01 -1.0125e+00
17 +9.276795855e+06 +9.276795855e+06 +9.276854175e+06 +9.276854175e+06 +2.0395e+00 +2.1264e+00 +1.4441e+00 -3.0212e+00 +3.9717e+00 -2.5721e+00 +6.8983e-01 -3.5172e+00 +1.0917e+00 -1.2191e+00 +1.0319e+00 -3.3619e+00 +4.4289e-01 +1.4837e-01 -3.1847e+00 -3.3146e-02 +3.3640e+00 +1.2095e+00 +2.7609e+00 +3.2060e+00
31 +4.789904671e+06 +4.789904671e+06 +4.789962991e+06 +4.789962991e+06 +4.5194e+00 -3.6942e+00 +3.8325e+00 +3.1099e+00 +5.0559e-01 -2.9498e+00 +3.2886e-01 -6.9810e-01 -4.9830e+00 +1.3538e+00 -2.1047e-01 -4.0589e+00 +3.8985e+00 -4.5455e+00 +1.4945e+00 -4.6707e+00 -4.3154e+00 -2.0063e-01 +3.6839e+00 +2.7330e+00
97 +3.867914782e+06 +3.867914782e+06 +3.867973102e+06 +3.867973102e+06 -4.9433e+00 -4.5926e+00 +2.5742e+00 +1.2099e+00 -3.7145e+00 -3.9425e-01 -1.7583e+00 +2.9967e+00 -4.7700e+00 -1.7628e+00 -7.6357e-01 +2.3524e+00 -5.0036e-01 +4.5672e+00 +3.1804e+00 -6.9439e-01 -6.4954e-01 +1.4479e+00 +3.7299e+00 +2.0928e+00
387 +2.159820086e+06 +2.159820086e+06 +2.159878406e+06 +2.159878406e+06 -1.7370e+00 +3.2418e+00 +1.8256e+00 -3.0446e+00 -4.6785e+00 -3.7832e+00 -4.9832e+00 +2.7563e+00 -3.5624e+00 -5.1031e-02 +2.8155e+00 +2.0788e+00 +2.5089e+00 -3.0070e+00 +2.9742e+00 -3.0994e+00 -1.0500e+00 +3.8744e+00 +2.3109e+00 +2.2613e+00
916 +1.407332287e+06 +1.407332287e+06 +1.407390607e+06 +1.407390607e+06 +1.9458e+00 +1.5975e+00 -8.7854e-01 -1.7495e+00 +3.9984e+00 -4.7785e+00 +1.3872e+00 -2.8850e+00 +2.0327e-02 -4.4248e+00 +2.7167e+00 +3.9630e+00 +3.8993e+00 -3.8063e+00 -3.8475e+00 -2.3128e+00 -1.3919e+00 +3.6467e+00 +3.2622e+00 +1.1687e+00
% function evaluation | noise-free fitness - Fopt (1.932700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.510180890e+07 +1.510180890e+07 +1.510200217e+07 +1.510200217e+07 +4.0334e+00 +4.2287e+00 +3.6573e+00 +3.0123e+00 +3.9834e-01 -4.5811e+00 +2.1474e+00 -1.9504e+00 -3.4901e+00 -4.5120e+00 +4.9353e+00 -4.5220e+00 +3.3630e+00 -3.9495e+00 +1.6830e+00 -2.2425e+00 -2.2021e+00 -4.2214e+00 +3.2918e-01 -1.3159e+00
7 +7.924663158e+06 +7.924663158e+06 +7.924856428e+06 +7.924856428e+06 +1.7802e+00 +6.3947e-02 -3.1912e+00 -3.1568e+00 +2.7800e+00 +4.3559e+00 +2.8321e+00 +1.5623e+00 +1.6214e+00 -2.0686e+00 +3.1735e+00 +3.8510e+00 -3.8458e-01 -2.3540e+00 -4.4868e+00 -4.2438e+00 +1.6025e-01 -2.7663e+00 -1.7895e+00 -9.1856e-01
50 +3.798279880e+06 +3.798279880e+06 +3.798473150e+06 +3.798473150e+06 -7.6554e-01 -1.2470e+00 -4.0702e+00 -8.9107e-01 -4.3509e+00 +1.5389e-01 +1.5379e+00 +4.3336e-01 -3.0345e+00 -1.6589e+00 -3.0050e+00 +5.5300e-01 +4.9106e+00 +1.8502e+00 +3.6546e+00 -4.1780e+00 +2.8932e+00 -1.5966e+00 -1.1389e+00 +1.0435e+00
52 +1.205410904e+06 +1.205410904e+06 +1.205604174e+06 +1.205604174e+06 +2.3827e+00 -2.0333e+00 +3.9028e+00 +1.3900e+00 -3.0272e+00 +4.5295e+00 -4.9099e+00 +1.8363e+00 -4.5355e+00 -1.1815e+00 +8.2776e-01 -1.9310e+00 +2.3532e+00 +1.0324e+00 -3.4834e+00 -8.6072e-01 +4.4049e+00 +5.8801e-01 -2.2325e+00 +4.0566e-01
4028 +9.321052279e+05 +9.321052279e+05 +9.322984979e+05 +9.322984979e+05 +2.6412e+00 +4.4301e-01 -3.7267e+00 -2.1229e-01 -4.8206e+00 -1.9577e+00 -3.0068e+00 -3.5773e+00 +4.8054e+00 +2.3685e-01 +6.2336e-01 +1.1890e+00 -2.9880e+00 +4.0494e+00 -2.1399e+00 -1.2784e+00 +2.9272e+00 +9.3863e-01 -1.1437e+00 +1.4940e+00
% function evaluation | noise-free fitness - Fopt (-4.190100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.342455211e+07 +4.342455211e+07 +4.342413310e+07 +4.342413310e+07 +1.3025e+00 -1.9080e+00 +1.0331e+00 +2.3260e+00 -2.6854e+00 -7.0833e-01 +4.9259e+00 -5.3294e-01 -3.0092e-02 +2.5962e+00 -9.4300e-02 -4.7734e+00 +3.0639e+00 +9.1547e-01 -1.3633e+00 +1.4410e+00 -1.0612e+00 +3.3891e+00 -2.5384e+00 +4.7949e+00
2 +9.454377364e+06 +9.454377364e+06 +9.453958354e+06 +9.453958354e+06 +3.9843e+00 +1.2467e-01 -8.4814e-01 -6.9222e-01 +4.3793e+00 +1.9878e+00 +2.4832e+00 -3.0589e+00 +3.4794e+00 -4.9426e+00 -2.4697e-01 -1.8550e+00 -2.6257e-01 +4.4560e+00 +4.8018e+00 -4.4742e+00 +3.5863e+00 +8.2343e-03 +2.0362e+00 -1.2567e-01
10 +6.174791625e+06 +6.174791625e+06 +6.174372615e+06 +6.174372615e+06 +2.6214e+00 -2.7260e+00 -1.0798e+00 -2.8444e+00 -3.6212e+00 +1.5133e+00 -3.9195e+00 +4.8604e+00 +2.2022e+00 +3.1424e+00 +2.1048e+00 +2.9008e+00 -2.6731e+00 -1.4409e+00 -1.6582e+00 +1.1938e+00 +2.2784e+00 -1.1036e-01 +3.3420e+00 +9.4803e-01
67 +2.546559054e+06 +2.546559054e+06 +2.546140044e+06 +2.546140044e+06 -3.8558e+00 -7.1192e-01 +1.9498e+00 +2.2298e+00 +2.4433e+00 -1.4594e+00 +2.1005e+00 +6.0236e-01 -1.2053e+00 +3.4357e+00 +8.4059e-01 -2.6055e+00 +8.5670e-01 -2.8953e+00 +8.6603e-01 -4.7218e-01 -3.7146e+00 +9.9706e-01 +8.8859e-01 -3.7586e-01
159 +1.991647107e+06 +1.991647107e+06 +1.991228097e+06 +1.991228097e+06 -4.1901e-02 -7.4132e-01 +3.7358e+00 -3.8674e+00 +5.8018e-01 +9.7130e-01 +9.0814e-02 -1.4336e+00 +4.3183e+00 -4.1509e+00 -3.2285e+00 -4.1840e+00 +3.1101e+00 -3.1246e+00 +4.6379e+00 +4.3455e+00 -3.2982e+00 +6.8534e-01 +4.3247e+00 -3.3822e-01
579 +1.175780734e+06 +1.175780734e+06 +1.175361724e+06 +1.175361724e+06 +1.2775e+00 +4.0139e+00 +3.2684e+00 +6.7147e-02 +3.3060e+00 -4.3032e-01 +3.1568e+00 +4.0744e+00 +3.2309e+00 -2.5001e+00 +4.9667e-01 +4.4083e+00 +2.4352e-01 +3.3342e-01 +2.8967e+00 +2.3026e-01 -4.3551e+00 -5.4576e-01 +2.3031e+00 -1.1046e+00
2512 +8.429760415e+05 +8.429760415e+05 +8.425570315e+05 +8.425570315e+05 +4.2290e+00 -2.3826e+00 +4.7395e+00 -2.9249e+00 +2.4662e+00 +4.5311e+00 +4.5730e+00 +1.2351e+00 +8.3190e-01 +2.4052e+00 +4.0959e+00 +3.6803e+00 -3.5679e+00 -8.4888e-01 +2.2740e+00 +1.5238e+00 -2.0589e+00 +2.2092e-01 +2.4767e+00 +1.3703e-01
% function evaluation | noise-free fitness - Fopt (4.076100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.720447985e+07 +5.720447985e+07 +5.720488746e+07 +5.720488746e+07 -1.0354e+00 +1.1379e+00 +3.2805e+00 -4.9926e+00 +4.0690e+00 +4.2788e+00 +2.0356e+00 -2.6774e+00 +7.0042e-01 -1.8321e+00 +1.6746e+00 -1.2974e+00 -2.5079e-01 +1.0871e+00 -4.6436e-01 -3.2777e+00 +4.2836e+00 -1.3919e-01 -2.3856e+00 +3.7893e+00
2 +2.619354073e+07 +2.619354073e+07 +2.619394834e+07 +2.619394834e+07 +3.0348e+00 +9.7283e-01 +2.6657e-01 +4.7169e-01 +6.5201e-01 -3.4998e-01 +5.6649e-01 +3.6928e+00 +1.2741e+00 +3.3426e+00 -2.0956e+00 -2.4461e+00 +8.4046e-01 +1.6743e+00 +9.3886e-01 -8.2173e-01 -1.4277e+00 +2.1911e+00 +2.1063e+00 -2.7202e-01
5 +2.191319593e+07 +2.191319593e+07 +2.191360354e+07 +2.191360354e+07 +4.9859e+00 -4.4294e+00 +3.7163e+00 -1.5280e+00 -3.1171e+00 -2.2207e+00 -2.4506e+00 +3.8938e+00 -1.5071e+00 +2.8458e+00 -7.9962e-01 -3.6617e+00 +1.5195e+00 -1.1677e+00 -1.1797e+00 -2.9949e+00 -4.4939e+00 +4.3385e+00 -8.7064e-01 -1.9386e+00
6 +1.216894880e+07 +1.216894880e+07 +1.216935641e+07 +1.216935641e+07 +1.2580e+00 +2.4931e+00 +2.5765e+00 -1.0865e+00 +3.5199e+00 -2.3202e-01 -2.3919e-01 -1.1664e+00 -4.9319e+00 +2.4814e-01 +4.7751e+00 -4.2277e+00 -7.9059e-01 -2.6988e+00 +2.1557e+00 -3.6056e+00 -7.6953e-01 -4.4702e+00 -3.5332e+00 -2.7011e-01
8 +3.519835868e+06 +3.519835868e+06 +3.520243478e+06 +3.520243478e+06 -1.2173e+00 -1.7776e+00 +2.8626e+00 -1.9417e+00 -3.9275e+00 +9.3574e-01 +1.4614e+00 -2.7552e-01 +3.0945e+00 -2.8389e+00 -2.2995e+00 +3.0736e+00 +4.0625e+00 +2.3049e+00 +3.7201e+00 +2.6836e+00 +2.5304e+00 -2.8192e+00 -3.5339e+00 -2.2072e+00
155 +1.260078465e+06 +1.260078465e+06 +1.260486075e+06 +1.260486075e+06 +8.8458e-01 -8.3121e-01 -2.4584e-02 +3.2746e-01 -1.6283e-01 -2.3673e+00 +2.5330e+00 -4.8925e+00 -3.1417e+00 -5.0519e-01 -1.6305e+00 +3.2965e+00 -4.2810e+00 +4.9732e+00 -1.9701e+00 +4.2181e+00 -2.1367e-01 -4.0725e+00 -3.1825e+00 -2.1288e+00
3496 +7.580934716e+05 +7.580934716e+05 +7.585010816e+05 +7.585010816e+05 +1.7778e+00 +3.3144e+00 +7.7756e-01 -4.8073e+00 +3.2973e+00 -4.9344e+00 +2.6007e+00 -2.5424e+00 +4.9246e+00 -1.1344e+00 -2.4588e+00 +3.6300e+00 -2.7280e+00 -1.0199e+00 -7.6232e-01 +3.5863e+00 +1.2994e-01 -4.5730e+00 -2.7964e+00 -2.9680e+00
% function evaluation | noise-free fitness - Fopt (2.872000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.618313715e+07 +1.618313715e+07 +1.618316587e+07 +1.618316587e+07 -3.0891e+00 +1.6601e+00 +1.7156e+00 +3.8437e+00 -4.7107e+00 -1.4134e+00 +3.2729e+00 -3.8195e+00 +3.7657e+00 +9.5443e-01 -6.9784e-01 +2.0356e+00 -2.5948e+00 +1.5127e+00 +2.9630e+00 -5.4919e-01 -1.7033e+00 -3.3016e+00 -2.0754e+00 -4.1646e+00
4 +6.692794738e+06 +6.692794738e+06 +6.692823458e+06 +6.692823458e+06 -7.5830e-01 -4.5037e+00 +2.0388e+00 -4.6216e+00 -1.4623e+00 -2.0757e+00 +1.9673e+00 +2.3822e+00 -3.4612e+00 -4.2670e+00 -2.4403e+00 -1.6602e+00 -1.6297e+00 +1.0984e+00 +1.6548e+00 -2.1171e-01 -2.7619e+00 +4.7740e-02 -2.5292e+00 +1.7441e+00
5 +3.862240181e+06 +3.862240181e+06 +3.862268901e+06 +3.862268901e+06 +4.3141e+00 -3.6622e+00 +2.2672e+00 -2.2311e-01 -3.5343e+00 +3.3670e+00 +1.4980e-02 +1.7495e+00 -4.3471e+00 +1.2127e+00 -2.7205e+00 -1.1583e-01 -2.3143e+00 -9.3945e-01 +1.7692e+00 -4.0998e+00 -3.8839e+00 -2.5549e-01 -2.5030e+00 -1.6078e-01
776 +2.026445414e+06 +2.026445414e+06 +2.026474134e+06 +2.026474134e+06 +4.2237e+00 -1.3303e+00 -2.2945e+00 +3.3089e+00 +4.3822e-01 -2.2698e+00 -2.2219e+00 -4.5812e+00 +1.3469e+00 -4.6099e+00 +4.2848e+00 -3.1044e-01 +3.3235e+00 -1.6016e-01 +2.1489e-01 +1.9286e+00 -3.5193e+00 -2.4659e+00 -3.2429e+00 +7.2479e-01
887 +3.660403533e+05 +3.660403533e+05 +3.660690733e+05 +3.660690733e+05 +6.8086e-01 +4.4807e+00 -4.2828e+00 -4.4790e+00 -7.7081e-01 -2.8826e+00 +1.7414e+00 +2.6778e+00 +2.0708e+00 -3.4083e+00 -1.2565e+00 -3.6290e+00 +4.7796e-01 +4.8179e+00 +3.6895e+00 -2.5183e-01 -2.5531e+00 -3.0635e+00 -1.8481e+00 -1.9032e-01
